1.77	12.5576		-0.557572	
1.78	12.5386		-0.538616	
1.79	12.4888		-0.48882	
1.8	12.409		-0.409023	
1.81	12.3007		-0.300671	
1.82	12.1658		-0.165785	
1.83	12.0069		-0.00692948	
1.84	11.8272		0.172841	
1.85	11.63		0.37004	
1.86	11.4192		0.580812	
1.87	11.199		0.801014	
1.88	10.9737		1.02629	
1.89	10.7478		1.25217	
1.9	10.5259		1.47414	
1.91	10.3123		1.68774	
1.92	10.1113		1.88867	
1.93	9.92716		2.07284	
1.94	9.76351		2.23649	
1.95	9.62375		2.37625	
1.96	9.51079		2.48921	
1.97	9.42703		2.57297	
1.98	9.37428		2.62572	
1.99	9.35376		2.64624	
2	9.36603		2.63397	
2.01	9.41102		2.58898	
2.02	9.48798		2.51202	
2.03	9.59554		2.40446	
2.04	9.73171		2.26829	
2.05	9.8939		2.1061	
2.06	10.079		1.921	
2.07	10.2834		1.71657	
2.08	10.5032		1.49679	
2.09	10.734		1.26599	
2.1	10.9713		1.02872	
2.11	11.2103		0.789696	
2.12	11.4463		0.553678	
2.13	11.6746		0.325399	
2.14	11.8905		0.10946	
2.15	12.0898		-0.0897617	
2.16	12.2682		-0.268201	
2.17	12.4222		-0.42219	
2.18	12.5485		-0.548527	
2.19	12.6446		-0.644551	
2.2	12.7082		-0.708192	
2.21	12.738		-0.738014	
2.22	12.7333		-0.733255	
2.23	12.6938		-0.693836	
2.24	12.6204		-0.620371	
2.25	12.5142		-0.514159	
2.26	12.3772		-0.377158	
2.27	12.212		-0.211953	
2.28	12.0217		-0.0217032	
2.29	11.8101		0.189914	
2.3	11.5812		0.418776	
2.31	11.3396		0.660396	
2.32	11.09		0.91001	
2.33	10.8373		1.16267	
2.34	10.5867		1.41334	
2.35	10.343		1.657	
2.36	10.1112		1.88875	
2.37	9.8961		2.1039	
2.38	9.70193		2.29807	
2.39	9.53274		2.46726	
2.4	9.39202		2.60798	
2.41	9.28273		2.71727	
2.42	9.20721		2.79279	
2.43	9.16714		2.83286	
2.44	9.1635		2.8365	
2.45	9.19654		2.80346	
2.46	9.26578		2.73422	
2.47	9.37002		2.62998	
2.48	9.50736		2.49264	
2.49	9.67521		2.32479	
2.5	9.87037		2.12963	
2.51	10.0891		1.91092	
2.52	10.3271		1.67291	
2.53	10.5797		1.42027	
2.54	10.842		1.15796	
2.55	11.1088		0.891192	
2.56	11.3747		0.625263	
2.57	11.6345		0.365494	
2.58	11.8829		0.117106	
2.59	12.1149		-0.114879	
2.6	12.3257		-0.325744	
2.61	12.5112		-0.51117	
2.62	12.6673		-0.667324	
2.63	12.7909		-0.79094	
2.64	12.8794		-0.879384	
2.65	12.9307		-0.930714	
2.66	12.9437		-0.943718	
2.67	12.9179		-0.917945	
2.68	12.8537		-0.853717	
2.69	12.7521		-0.752124	
2.7	12.615		-0.615011	
2.71	12.4449		-0.444939	
2.72	12.2451		-0.245143	
2.73	12.0195		-0.0194668	
2.74	11.7723		0.227709	
2.75	11.5084		0.491553	
2.76	11.2331		0.766875	
2.77	10.9518		1.04823	
2.78	10.67		1.33003	
2.79	10.3934		1.60664	
2.8	10.1275		1.87251	
2.81	9.87773		2.12227	
2.82	9.64914		2.35086	
2.83	9.44641		2.55359	
2.84	9.27371		2.72629	
2.85	9.13465		2.86535	
2.86	9.03217		2.96783	
2.87	8.9685		3.0315	
2.88	8.9451		3.0549	
2.89	8.96266		3.03734	
2.9	9.02101		2.97899	
2.91	9.1192		2.8808	
2.92	9.25547		2.74453	
2.93	9.42728		2.57272	
2.94	9.63138		2.36862	
2.95	9.86384		2.13616	
2.96	10.1202		1.87983	
2.97	10.3954		1.60463	
2.98	10.684		1.31598	
2.99	10.9804		1.01957	
3	11.2787		0.721294	
3.01	11.5729		0.427094	
3.02	11.8571		0.142873	
3.03	12.1256		-0.125639	
3.04	12.373		-0.373	
3.05	12.5942		-0.594158	
3.06	12.7846		-0.784566	
3.07	12.9403		-0.940263	
3.08	13.058		-1.05796	
3.09	13.1351		-1.13513	
3.1	13.17		-1.17001	
3.11	13.1617		-1.16171	
3.12	13.1102		-1.11016	
3.13	13.0162		-1.01619	
3.14	12.8815		-0.881459	
3.15	12.7085		-0.708457	
3.16	12.5005		-0.50045	
3.17	12.2614		-0.261421	
3.18	11.996		0.00401055	
3.19	11.7093		0.290671	
3.2	11.4071		0.592938	
3.21	11.0951		0.90485	
3.22	10.7798		1.22022	
3.23	10.4672		1.53277	
3.24	10.1638		1.83623	
3.25	9.8755		2.1245	
3.26	9.60827		2.39173	
3.27	9.36751		2.63249	
3.28	9.15817		2.84183	
3.29	8.98459		3.01541	
3.3	8.85042		3.14958	
3.31	8.75853		3.24147	
3.32	8.71098		3.28902	
3.33	8.70893		3.29107	
3.34	8.75265		3.24735	
3.35	8.8415		3.1585	
3.36	8.97393		3.02607	
3.37	9.14751		2.85249	
3.38	9.35898		2.64102	
3.39	9.60429		2.39571	
3.4	9.87872		2.12128	
3.41	10.1769		1.82307	
3.42	10.4931		1.50692	
3.43	10.8209		1.17907	
3.44	11.154		0.845998	
3.45	11.4857		0.51434	
3.46	11.8093		0.19073	
3.47	12.1183		-0.118325	
3.48	12.4066		-0.406575	
3.49	12.6682		-0.668158	
3.5	12.8977		-0.897712	
3.51	13.0905		-1.09049	
3.52	13.2425		-1.24246	
3.53	13.3504		-1.35037	
3.54	13.4119		-1.41186	
3.55	13.4255		-1.42545	
3.56	13.3906		-1.39065	
3.57	13.3079		-1.30789	
3.58	13.1786		-1.17861	
3.59	13.0051		-1.00514	
3.6	12.7907		-0.79074	
3.61	12.5395		-0.539482	
3.62	12.2562		-0.256204	
3.63	11.9464		0.0535923	
3.64	11.6162		0.383849	
3.65	11.2719		0.728067	
3.66	10.9206		1.07944	
3.67	10.569		1.43098	
3.68	10.2243		1.77566	
3.69	9.89343		2.10657	
3.7	9.58298		2.41702	
3.71	9.2993		2.7007	
3.72	9.04819		2.95181	
3.73	8.83483		3.16517	
3.74	8.66367		3.33633	
3.75	8.53834		3.46166	
3.76	8.46157		3.53843	
3.77	8.43515		3.56485	
3.78	8.45986		3.54014	
3.79	8.53544		3.46456	
3.8	8.66065		3.33935	
3.81	8.83324		3.16676	
3.82	9.04999		2.95001	
3.83	9.30679		2.69321	
3.84	9.59871		2.40129	
3.85	9.92008		2.07992	
3.86	10.2646		1.73535	
3.87	10.6256		1.37437	
3.88	10.9959		1.00411	
3.89	11.3681		0.631911	
3.9	11.7348		0.265211	
3.91	12.0886		-0.0886381	
3.92	12.4225		-0.4225	
3.93	12.7296		-0.729604	
3.94	13.0037		-1.00368	
3.95	13.2391		-1.23908	
3.96	13.4309		-1.43092	
3.97	13.5751		-1.57513	
3.98	13.6686		-1.66861	
3.99	13.7092		-1.70923	
4	13.6959		-1.69591	
4.01	13.6286		-1.62865	
4.02	13.5085		-1.50852	
4.03	13.3377		-1.33767	
4.04	13.1192		-1.11925	
4.05	12.8574		-0.857385	
4.06	12.5571		-0.557098	
4.07	12.2242		-0.224195	
4.08	11.8652		0.134835	
4.09	11.4871		0.512947	
4.1	11.0973		0.902682	
4.11	10.7037		1.29631	
4.12	10.314		1.68598	
4.13	9.93611		2.06389	
4.14	9.57757		2.42243	
4.15	9.24567		2.75433	
4.16	8.94716		3.05284	
4.17	8.68819		3.31181	
4.18	8.47412		3.52588	
4.19	8.30946		3.69054	
4.2	8.19774		3.80226	
4.21	8.14145		3.85855	
4.22	8.14202		3.85798	
4.23	8.19969		3.80031	
4.24	8.31362		3.68638	
4.25	8.48179		3.51821	
4.26	8.70113		3.29887	
4.27	8.9675		3.0325	
4.28	9.27582		2.72418	
4.29	9.62014		2.37986	
4.3	9.99375		2.00625	
4.31	10.3893		1.61067	
4.32	10.7991		1.20091	
4.33	11.2149		0.78508	
4.34	11.6285		0.371473	
4.35	12.0316		-0.0316413	
4.36	12.4162		-0.416154	
4.37	12.7743		-0.774287	
4.38	13.0988		-1.09875	
4.39	13.3829		-1.3829	
4.4	13.6209		-1.62085	
4.41	13.8076		-1.80762	
4.42	13.9392		-1.93921	
4.43	14.0127		-2.01272	
4.44	14.0264		-2.0264	
4.45	13.9797		-1.97967	
4.46	13.8732		-1.87316	
4.47	13.7087		-1.7087	
4.48	13.4893		-1.4893	
4.49	13.219		-1.21905	
4.5	12.9031		-0.903109	
4.51	12.5476		-0.547559	
4.52	12.1593		-0.159308	
4.53	11.7459		0.25405	
4.54	11.3156		0.684379	
4.55	10.8768		1.12317	
4.56	10.4383		1.56168	
4.57	10.0088		1.99117	
4.58	9.59701		2.40299	
4.59	9.21117		2.78883	
4.6	8.85914		3.14086	
4.61	8.54814		3.45186	
4.62	8.28458		3.71542	
4.63	8.07397		3.92603	
4.64	7.92078		4.07922	
4.65	7.82835		4.17165	
4.66	7.79884		4.20116	
4.67	7.83316		4.16684	
4.68	7.93093		4.06907	
4.69	8.09052		3.90948	
4.7	8.30905		3.69095	
4.71	8.58244		3.41756	
4.72	8.90551		3.09449	
4.73	9.27205		2.72795	
4.74	9.67495		2.32505	
4.75	10.1063		1.89366	
4.76	10.5577		1.44225	
4.77	11.0202		0.979756	
4.78	11.4846		0.515352	
4.79	11.9417		0.0583125	
4.8	12.3822		-0.382192	
4.81	12.7973		-0.797277	
4.82	13.1785		-1.17852	
4.83	13.5181		-1.51813	
4.84	13.8091		-1.80912	
4.85	14.0454		-2.04543	
4.86	14.2221		-2.22206	
4.87	14.3352		-2.33518	
4.88	14.3822		-2.38223	
4.89	14.3619		-2.36192	
4.9	14.2743		-2.27432	
4.91	14.1209		-2.12086	
4.92	13.9043		-1.90426	
4.93	13.6285		-1.62855	
4.94	13.2989		-1.29893	
4.95	12.9217		-0.921724	
4.96	12.5042		-0.504232	
4.97	12.0546		-0.0545937	
4.98	11.5816		0.418365	
4.99	11.0947		0.905309	
5	10.6034		1.39658	
5.01	10.1176		1.88238	
5.02	9.64703		2.35297	
5.03	9.20112		2.79888	
5.04	8.78894		3.21106	
5.05	8.41888		3.58112	
5.06	8.09854		3.90146	
5.07	7.83459		4.16541	
5.08	7.63258		4.36742	
5.09	7.49685		4.50315	
5.1	7.43044		4.56956	
5.11	7.43504		4.56496	
5.12	7.5109		4.4891	
5.13	7.65686		4.34314	
5.14	7.87035		4.12965	
5.15	8.14746		3.85254	
5.16	8.48295		3.51705	
5.17	8.87042		3.12958	
5.18	9.30237		2.69763	
5.19	9.77041		2.22959	
5.2	10.2654		1.73463	
5.21	10.7775		1.22253	
5.22	11.2966		0.703423	
5.23	11.8124		0.187648	
5.24	12.3145		-0.314471	
5.25	12.7928		-0.79283	
5.26	13.2378		-1.23775	
5.27	13.6402		-1.64018	
5.28	13.9919		-1.99186	
5.29	14.2855		-2.28551	
5.3	14.515		-2.51497	
5.31	14.6753		-2.67533	
5.32	14.7631		-2.76305	
5.33	14.776		-2.77602	
5.34	14.7136		-2.71359	
5.35	14.5766		-2.57663	
5.36	14.3675		-2.36752	
5.37	14.0901		-2.09007	
5.38	13.7495		-1.74949	
5.39	13.3523		-1.35226	
5.4	12.906		-0.906039	
5.41	12.4195		-0.4195	
5.42	11.9022		0.0978352	
5.43	11.3642		0.635783	
5.44	10.8163		1.1837	
5.45	10.2693		1.73068	
5.46	9.73421		2.26579	
5.47	9.22172		2.77828	
5.48	8.74221		3.25779	
5.49	8.30541		3.69459	
5.5	7.92029		4.07971	
5.51	7.59478		4.40522	
5.52	7.33569		4.66431	
5.53	7.14853		4.85147	
5.54	7.03741		4.96259	
5.55	7.00491		4.99509	
5.56	7.05209		4.94791	
5.57	7.17839		4.82161	
5.58	7.3817		4.6183	
5.59	7.65832		4.34168	
5.6	8.00311		3.99689	
5.61	8.4095		3.5905	
5.62	8.8697		3.1303	
5.63	9.37476		2.62524	
5.64	9.91482		2.08518	
5.65	10.4793		1.52073	
5.66	11.0569		0.943061	
5.67	11.6364		0.36364	
5.68	12.206		-0.205958	
5.69	12.7543		-0.754303	
5.7	13.2703		-1.27033	
5.71	13.7436		-1.74357	
5.72	14.1643		-2.16434	
5.73	14.524		-2.52399	
5.74	14.815		-2.81501	
5.75	15.0312		-3.03124	
5.76	15.168		-3.168	
5.77	15.2222		-3.22216	
5.78	15.1922		-3.19221	
5.79	15.0783		-3.07833	
5.8	14.8824		-2.88239	
5.81	14.6079		-2.60789	
5.82	14.2599		-2.25992	
5.83	13.8451		-1.84506	
5.84	13.3713		-1.37128	
5.85	12.8477		-0.847749	
5.86	12.2847		-0.284676	
5.87	11.6931		0.306882	
5.88	11.0848		0.915246	
5.89	10.4717		1.52834	
5.9	9.86605		2.13395	
5.91	9.28009		2.71991	
5.92	8.72556		3.27444	
5.93	8.21372		3.78628	
5.94	7.75499		4.24501	
5.95	7.35883		4.64117	
5.96	7.03344		4.96656	
5.97	6.7857		5.2143	
5.98	6.62093		5.37907	
5.99	6.54285		5.45715	
6	6.55344		5.44656	
6.01	6.65295		5.34705	
6.02	6.83982		5.16018	
6.03	7.11076		4.88924	
6.04	7.46077		4.53923	
6.05	7.88326		4.11674	
6.06	8.37014		3.62986	
6.07	8.91201		3.08799	
6.08	9.4983		2.5017	
6.09	10.1175		1.88246	
6.1	10.7575		1.2425	
6.11	11.4055		0.594489	
6.12	12.0487		-0.0486517	
6.13	12.6741		-0.67405	
6.14	13.2691		-1.26912	
6.15	13.8218		-1.82182	
6.16	14.3209		-2.32089	
6.17	14.7561		-2.75609	
6.18	15.1184		-3.11841	
6.19	15.4002		-3.40023	
6.2	15.5955		-3.59554	
6.21	15.7		-3.69998	
6.22	15.711		-3.71103	
6.23	15.628		-3.62799	
6.24	15.452		-3.45205	
6.25	15.1863		-3.18626	
6.26	14.8355		-2.8355	
6.27	14.4063		-2.40633	
6.28	13.907		-1.90695	
6.29	13.347		-1.34699	
6.3	12.7373		-0.737326	
6.31	12.0899		-0.0899008	
6.32	11.4175		0.582539	
6.33	10.7333		1.26668	
6.34	10.0511		1.94891	
6.35	9.38441		2.61559	
6.36	8.74669		3.25331	
6.37	8.15081		3.84919	
6.38	7.60889		4.39111	
6.39	7.13203		4.86797	
6.4	6.73008		5.26992	
6.41	6.41145		5.58855	
6.42	6.18292		5.81708	
6.43	6.04951		5.95049	
6.44	6.01437		5.98563	
6.45	6.07867		5.92133	
6.46	6.24165		5.75835	
6.47	6.50052		5.49948	
6.48	6.8506		5.1494	
6.49	7.28535		4.71465	
6.5	7.7965		4.2035	
6.51	8.37422		3.62578	
6.52	9.0073		2.9927	
6.53	9.68337		2.31663	
6.54	10.3891		1.61088	
6.55	11.1106		0.889396	
6.56	11.8335		0.166518	
6.57	12.5433		-0.543317	
6.58	13.2259		-1.22586	
6.59	13.8673		-1.86733	
6.6	14.4547		-2.4547	
6.61	14.976		-2.97598	
6.62	15.4204		-3.4204	
6.63	15.7787		-3.77871	
6.64	16.0433		-4.04332	
6.65	16.2085		-4.20847	
6.66	16.2704		-4.27036	
6.67	16.2272		-4.22723	
6.68	16.0794		-4.07944	
6.69	15.8294		-3.8294	
6.7	15.4816		-3.48161	
6.71	15.0425		-3.04252	
6.72	14.5205		-2.52046	
6.73	13.9254		-1.92544	
6.74	13.269		-1.26898	
6.75	12.5639		-0.563905	
6.76	11.8241		0.175946	
6.77	11.064		0.93596	
6.78	10.2989		1.70105	
6.79	9.54404		2.45596	
6.8	8.81446		3.18554	
6.81	8.12491		3.87509	
6.82	7.48937		4.51063	
6.83	6.92081		5.07919	
6.84	6.43092		5.56908	
6.85	6.02989		5.97011	
6.86	5.65951		6.34049	
6.87	5.19419		6.80581	
6.88	4.64274		7.35726	
6.89	4.01573		7.98427	
6.9	3.32533		8.67467	
6.91	2.58502		9.41498	
6.92	1.80933		10.1907	
6.93	1.01359		10.9864	
6.94	0.213604		11.7864	
6.95	-0.574662		12.5747	
6.96	-1.3354		13.3354	
6.97	-2.05327		14.0533	
6.98	-2.71371		14.7137	
6.99	-3.30324		15.3032	
7	-3.80972		15.8097	
7.01	-4.22261		16.2226	
7.02	-4.53321		16.5332	
7.03	-4.73478		16.7348	
7.04	-4.82276		16.8228	
7.05	-4.79483		16.7948	
7.06	-4.65095		16.651	
7.07	-4.39343		16.3934	
7.08	-4.02684		16.0268	
7.09	-3.55798		15.558	
7.1	-2.99568		14.9957	
7.11	-2.35073		14.3507	
7.12	-1.6356		13.6356	
7.13	-0.864223		12.8642	
7.14	-0.0517438		12.0517	
7.15	0.785812		11.2142	
7.16	1.63183		10.3682	
7.17	2.46945		9.53055	
7.18	3.28189		8.71811	
7.19	4.05279		7.94721	
7.2	4.76654		7.23346	
7.21	5.40858		6.59142	
7.22	5.96574		6.03426	
7.23	6.49311		5.50689	
7.24	7.11315		4.88685	
7.25	7.81396		4.18604	
7.26	8.58194		3.41806	
7.27	9.40208		2.59792	
7.28	10.2582		1.74175	
7.29	11.1335		0.866488	
7.3	12.0105		-0.0104828	
7.31	12.8716		-0.871642	
7.32	13.6997		-1.6997	
7.33	14.4779		-2.47795	
7.34	15.1906		-3.19058	
7.35	15.823		-3.82304	
7.36	16.3623		-4.36227	
7.37	16.797		-4.79704	
7.38	17.1181		-5.11814	
7.39	17.3186		-5.31858	
7.4	17.3938		-5.39376	
7.41	17.3415		-5.34154	
7.42	17.1623		-5.16234	
7.43	16.8591		-4.8591	
7.44	16.4373		-4.43726	
7.45	15.9047		-3.90466	
7.46	15.2714		-3.27139	
7.47	14.5496		-2.54959	
7.48	13.7533		-1.75326	
7.49	12.8979		-0.89793	
7.5	12.0004		-0.000399914	
7.51	11.0784		0.921605	
7.52	10.1502		1.84978	
7.53	9.23438		2.76562	
7.54	8.34926		3.65074	
7.55	7.51268		4.48732	
7.56	6.74161		5.25839	
7.57	6.05179		5.94821	
7.58	5.39073		6.60927	
7.59	4.63866		7.36134	
7.6	3.81012		8.18988	
7.61	2.92128		9.07872	
7.62	1.98961		10.0104	
7.63	1.03351		10.9665	
7.64	0.0719684		11.928	
7.65	-0.875837		12.8758	
7.66	-1.79089		13.7909	
7.67	-2.65475		14.6547	
7.68	-3.44988		15.4499	
7.69	-4.16007		16.1601	
7.7	-4.77069		16.7707	
7.71	-5.26904		17.269	
7.72	-5.6446		17.6446	
7.73	-5.88926		17.8893	
7.74	-5.99747		17.9975	
7.75	-5.96639		17.9664	
7.76	-5.79595		17.7959	
7.77	-5.48884		17.4888	
7.78	-5.05054		17.0505	
7.79	-4.48913		16.4891	
7.8	-3.81523		15.8152	
7.81	-3.04174		15.0417	
7.82	-2.18361		14.1836	
7.83	-1.25758		13.2576	
7.84	-0.281812		12.2818	
7.85	0.724448		11.2756	
7.86	1.74124		10.2588	
7.87	2.7483		9.2517	
7.88	3.72546		8.27454	
7.89	4.65303		7.34697	
7.9	5.51224		6.48776	
7.91	6.28557		5.71443	
7.92	7.05706		4.94294	
7.93	7.91119		4.08881	
7.94	8.83132		3.16868	
7.95	9.79938		2.20062	
7.96	10.7963		1.20373	
7.97	11.8022		0.197792	
7.98	12.7971		-0.797143	
7.99	13.7611		-1.76114	
8	14.6748		-2.67477	
8.01	15.5195		-3.51953	
8.02	16.2782		-4.2782	
8.03	16.9352		-4.93518	
8.04	17.4768		-5.47684	
8.05	17.8918		-5.89178	
8.06	18.1711		-6.17107	
8.07	18.3085		-6.30845	
8.08	18.3005		-6.30047	
8.09	18.1466		-6.14657	
8.1	17.8491		-5.84908	
8.11	17.4132		-5.41324	
8.12	16.8471		-4.84707	
8.13	16.1612		-4.16122	
8.14	15.3688		-3.36881	
8.15	14.4851		-2.48514	
8.16	13.5274		-1.5274	
8.17	12.5144		-0.514381	
8.18	11.466		0.533965	
8.19	10.4031		1.59686	
8.2	9.34686		2.65314	
8.21	8.31834		3.68166	
8.22	7.33827		4.66173	
8.23	6.42647		5.57353	
8.24	5.60152		6.39848	
8.25	4.7804		7.2196	
8.26	3.87964		8.12036	
8.27	2.91684		9.08316	
8.28	1.91092		10.0891	
8.29	0.881772		11.1182	
8.3	-0.150156		12.1502	
8.31	-1.16425		13.1643	
8.32	-2.14017		14.1402	
8.33	-3.05821		15.0582	
8.34	-3.89974		15.8997	
8.35	-4.64756		16.6476	
8.36	-5.28626		17.2863	
8.37	-5.80253		17.8025	
8.38	-6.18545		18.1854	
8.39	-6.42668		18.4267	
8.4	-6.52072		18.5207	
8.41	-6.46493		18.4649	
8.42	-6.25969		18.2597	
8.43	-5.90835		17.9084	
8.44	-5.41721		17.4172	
8.45	-4.79537		16.7954	
8.46	-4.05462		16.0546	
8.47	-3.20916		15.2092	
8.48	-2.27536		14.2754	
8.49	-1.27145		13.2714	
8.5	-0.217127		12.2171	
8.51	0.866784		11.1332	
8.52	1.95877		10.0412	
8.53	3.03706		8.96294	
8.54	4.08002		7.91998	
8.55	5.06665		6.93335	
8.56	5.97693		6.02307	
8.57	6.85898		5.14102	
8.58	7.82816		4.17184	
8.59	8.86556		3.13444	
8.6	9.9508		2.0492	
8.61	11.0624		0.937568	
8.62	12.1784		-0.178365	
8.63	13.2763		-1.27633	
8.64	14.3343		-2.33428	
8.65	15.3309		-3.3309	
8.66	16.2459		-4.24594	
8.67	17.0607		-5.06073	
8.68	17.7585		-5.75847	
8.69	18.3246		-6.32465	
8.7	18.7473		-6.74728	
8.71	19.0172		-7.0172	
8.72	19.1283		-7.12827	
8.73	19.0775		-7.07745	
8.74	18.865		-6.86498	
8.75	18.4943		-6.49427	
8.76	17.9719		-5.97195	
8.77	17.3077		-5.30769	
8.78	16.5141		-4.51407	
8.79	15.6063		-3.6063	
8.8	14.6019		-2.60194	
8.81	13.5206		-1.52059	
8.82	12.3835		-0.383461	
8.83	11.213		0.786993	
8.84	10.0325		1.96755	
8.85	8.86533		3.13467	
8.86	7.73504		4.26496	
8.87	6.66434		5.33566	
8.88	5.67494		6.32506	
8.89	4.68709		7.31291	
8.9	3.62062		8.37938	
8.91	2.49646		9.50354	
8.92	1.33678		10.6632	
8.93	0.164571		11.8354	
8.94	-0.996797		12.9968	
8.95	-2.12406		14.1241	
8.96	-3.19453		15.1945	
8.97	-4.18653		16.1865	
8.98	-5.07984		17.0798	
8.99	-5.85611		17.8561	
9	-6.49926		18.4993	
9.01	-6.99576		18.9958	
9.02	-7.33496		19.335	
9.03	-7.50929		19.5093	
9.04	-7.51445		19.5145	
9.05	-7.34949		19.3495	
9.06	-7.01685		19.0169	
9.07	-6.52235		18.5224	
9.08	-5.87506		17.8751	
9.09	-5.08715		17.0871	
9.1	-4.17366		16.1737	
9.11	-3.15222		15.1522	
