6.04028	15.85
6.07353	15.9
6.11659	15.95
6.16936	16
6.23171	16.05
6.30347	16.1
6.38447	16.15
6.47451	16.2
6.57336	16.25
6.68078	16.3
6.79649	16.35
6.92021	16.4
7.05162	16.45
7.19041	16.5
7.33622	16.55
7.48869	16.6
7.64743	16.65
7.81205	16.7
7.98215	16.75
8.15728	16.8
8.33702	16.85
8.52092	16.9
8.70852	16.95
8.89934	17
9.09292	17.05
9.28876	17.1
9.48638	17.15
9.68528	17.2
9.88497	17.25
10.085	17.3
10.2847	17.35
10.4838	17.4
10.6816	17.45
10.8778	17.5
11.0717	17.55
11.263	17.6
11.4511	17.65
11.6356	17.7
11.816	17.75
11.9918	17.8
12.1627	17.85
12.3282	17.9
12.4878	17.95
12.6413	18
12.7881	18.05
12.928	18.1
13.0605	18.15
13.1854	18.2
13.3023	18.25
13.411	18.3
13.5112	18.35
13.6026	18.4
13.6849	18.45
13.7581	18.5
13.8219	18.55
13.8761	18.6
13.9206	18.65
13.9553	18.7
13.9802	18.75
13.9951	18.8
14	18.85
13.9949	18.9
13.9798	18.95
13.9548	19
13.9199	19.05
13.8752	19.1
13.8208	19.15
13.7569	19.2
13.6836	19.25
13.601	19.3
13.5095	19.35
13.4092	19.4
13.3003	19.45
13.1833	19.5
13.0582	19.55
12.9255	19.6
12.7856	19.65
12.6386	19.7
12.4851	19.75
12.3253	19.8
12.1597	19.85
11.9887	19.9
11.8128	19.95
11.6323	20
