2.82	8.00066	
2.83	8.01577	
2.84	8.0507	
2.85	8.10511	
2.86	8.17846	
2.87	8.27	
2.88	8.37883	
2.89	8.50386	
2.9	8.64383	
2.91	8.79736	
2.92	8.9629	
2.93	9.13881	
2.94	9.32332	
2.95	9.51459	
2.96	9.71071	
2.97	9.90972	
2.98	10.1096	
2.99	10.3085	
3	10.5042	
3.01	10.6949	
3.02	10.8786	
3.03	11.0536	
3.04	11.2181	
3.05	11.3703	
3.06	11.5089	
3.07	11.6324	
3.08	11.7396	
3.09	11.8295	
3.1	11.901	
3.11	11.9535	
3.12	11.9866	
3.13	11.9997	
3.14	11.9929	
3.15	11.9662	
3.16	11.9199	
3.17	11.8543	
3.18	11.7702	
3.19	11.6685	
3.2	11.55	
3.21	11.4161	
3.22	11.2681	
3.23	11.1073	
3.24	10.9355	
3.25	10.7544	
3.26	10.5657	
3.27	10.3713	
3.28	10.1733	
3.29	9.9735	
3.3	9.77399	
3.31	9.57673	
3.32	9.3837	
3.33	9.19683	
3.34	9.01798	
3.35	8.84895	
3.36	8.69141	
3.37	8.54696	
3.38	8.41702	
3.39	8.30289	
3.4	8.20573	
3.41	8.12649	
3.42	8.06597	
3.43	8.02477	
3.44	8.00332	
3.45	8.00181	
3.46	8.02026	
3.47	8.0585	
3.48	8.11614	
3.49	8.1926	
3.5	8.28711	
3.51	8.39875	
3.52	8.52638	
3.53	8.66873	
3.54	8.82439	
3.55	8.99179	
3.56	9.16927	
3.57	9.35505	
3.58	9.54727	
3.59	9.74401	
3.6	9.94332	
3.61	10.1432	
3.62	10.3416	
3.63	10.5366	
3.64	10.7263	
3.65	10.9087	
3.66	11.082	
3.67	11.2446	
3.68	11.3946	
3.69	11.5308	
3.7	11.6516	
3.71	11.756	
3.72	11.8428	
3.73	11.9112	
3.74	11.9605	
3.75	11.9902	
3.76	12	
3.77	11.9898	
3.78	11.9598	
3.79	11.9102	
3.8	11.8414	
3.81	11.7543	
3.82	11.6497	
3.83	11.5286	
3.84	11.3922	
3.85	11.2419	
3.86	11.0792	
3.87	10.9057	
3.88	10.7231	
3.89	10.5333	
3.9	10.3382	
3.91	10.1398	
3.92	9.93989	
3.93	9.74062	
3.94	9.54393	
3.95	9.3518	
3.96	9.16615	
3.97	8.98883	
3.98	8.82162	
3.99	8.66618	
4	8.52406	
4.01	8.39669	
4.02	8.28535	
4.03	8.19113	
4.04	8.11499	
4.05	8.05768	
4.06	8.01978	
4.07	8.00167	
4.08	8.00352	
4.09	8.02532	
4.1	8.06685	
4.11	8.12769	
4.12	8.20724	
4.13	8.30471	
4.14	8.41911	
4.15	8.54931	
4.16	8.69401	
4.17	8.85175	
4.18	9.02097	
4.19	9.19997	
4.2	9.38696	
4.21	9.58008	
4.22	9.77739	
4.23	9.97693	
4.24	10.1767	
4.25	10.3747	
4.26	10.569	
4.27	10.7575	
4.28	10.9385	
4.29	11.1102	
4.3	11.2707	
4.31	11.4185	
4.32	11.5522	
4.33	11.6704	
4.34	11.7718	
4.35	11.8556	
4.36	11.9208	
4.37	11.9668	
4.38	11.9932	
4.39	11.9997	
4.4	11.9862	
4.41	11.9528	
4.42	11.8999	
4.43	11.8281	
4.44	11.7379	
4.45	11.6305	
4.46	11.5067	
4.47	11.3678	
4.48	11.2153	
4.49	11.0507	
4.5	10.8756	
4.51	10.6917	
4.52	10.5009	
4.53	10.3051	
4.54	10.1062	
4.55	9.9063	
4.56	9.70732	
4.57	9.51126	
4.58	9.32009	
4.59	9.13572	
4.6	8.95997	
4.61	8.79462	
4.62	8.64132	
4.63	8.50159	
4.64	8.37683	
4.65	8.26828	
4.66	8.17705	
4.67	8.10402	
4.68	8.04994	
4.69	8.01535	
4.7	8.00058	
4.71	8.00579	
4.72	8.03093	
4.73	8.07574	
4.74	8.13978	
4.75	8.2224	
4.76	8.32279	
4.77	8.43993	
4.78	8.57266	
4.79	8.71965	
4.8	8.87944	
4.81	9.05042	
4.82	9.23089	
4.83	9.41905	
4.84	9.61301	
4.85	9.81083	
4.86	10.0105	
4.87	10.2102	
4.88	10.4077	
4.89	10.6011	
4.9	10.7885	
4.91	10.9681	
4.92	11.138	
4.93	11.2965	
4.94	11.442	
4.95	11.5732	
4.96	11.6886	
4.97	11.7872	
4.98	11.8679	
4.99	11.9299	
5	11.9727	
5.01	11.9957	
5.02	11.9988	
5.03	11.9819	
5.04	11.9453	
5.05	11.8892	
5.06	11.8142	
5.07	11.7211	
5.08	11.6108	
5.09	11.4844	
5.1	11.3431	
5.11	11.1885	
5.12	11.022	
5.13	10.8452	
5.14	10.66	
5.15	10.4683	
5.16	10.2718	
5.17	10.0726	
5.18	9.87273	
5.19	9.6741	
5.2	9.47874	
5.21	9.28857	
5.22	9.10552	
5.23	8.93141	
5.24	8.76797	
5.25	8.61684	
5.26	8.47953	
5.27	8.35742	
5.28	8.25171	
5.29	8.16348	
5.3	8.09359	
5.31	8.04275	
5.32	8.01147	
5.33	8.00006	
5.34	8.00863	
5.35	8.03709	
5.36	8.08517	
5.37	8.15239	
5.38	8.23806	
5.39	8.34134	
5.4	8.46119	
5.41	8.59641	
5.42	8.74566	
5.43	8.90744	
5.44	9.08014	
5.45	9.26203	
5.46	9.4513	
5.47	9.64604	
5.48	9.84432	
5.49	10.0442	
5.5	10.2436	
5.51	10.4405	
5.52	10.6331	
5.53	10.8193	
5.54	10.9974	
5.55	11.1655	
5.56	11.3219	
5.57	11.4651	
5.58	11.5937	
5.59	11.7064	
5.6	11.802	
5.61	11.8796	
5.62	11.9385	
5.63	11.9779	
5.64	11.9976	
5.65	11.9974	
5.66	11.9771	
5.67	11.9372	
5.68	11.8779	
5.69	11.7998	
5.7	11.7037	
5.71	11.5906	
5.72	11.4616	
5.73	11.318	
5.74	11.1613	
5.75	10.9929	
5.76	10.8146	
5.77	10.6282	
5.78	10.4355	
5.79	10.2385	
5.8	10.039	
5.81	9.8392	
5.82	9.64098	
5.83	9.44635	
5.84	9.25726	
5.85	9.07558	
5.86	8.90314	
5.87	8.74166	
5.88	8.59275	
5.89	8.45791	
5.9	8.33847	
5.91	8.23563	
5.92	8.15043	
5.93	8.0837	
5.94	8.03612	
5.95	8.00816	
5.96	8.0001	
5.97	8.01203	
5.98	8.04382	
5.99	8.09515	
6	8.16552	
6.01	8.25422	
6.02	8.36036	
6.03	8.48288	
6.04	8.62056	
6.05	8.77202	
6.06	8.93576	
6.07	9.11012	
6.08	9.29338	
6.09	9.4837	
6.1	9.67918	
6.11	9.87786	
6.12	10.0778	
6.13	10.2769	
6.14	10.4733	
6.15	10.6649	
6.16	10.8499	
6.17	11.0264	
6.18	11.1926	
6.19	11.3469	
6.2	11.4878	
6.21	11.6138	
6.22	11.7237	
6.23	11.8163	
6.24	11.8908	
6.25	11.9465	
6.26	11.9826	
6.27	11.999	
6.28	11.9954	
6.29	11.9718	
6.3	11.9285	
6.31	11.866	
6.32	11.7849	
6.33	11.6858	
6.34	11.57	
6.35	11.4385	
6.36	11.2926	
6.37	11.1337	
6.38	10.9636	
6.39	10.7838	
6.4	10.5962	
6.41	10.4026	
6.42	10.205	
6.43	10.0054	
6.44	9.80571	
6.45	9.60796	
6.46	9.41413	
6.47	9.22615	
6.48	9.0459	
6.49	8.87519	
6.5	8.71571	
6.51	8.56907	
6.52	8.43672	
6.53	8.31999	
6.54	8.22005	
6.55	8.1379	
6.56	8.07435	
6.57	8.03004	
6.58	8.00541	
6.59	8.00071	
6.6	8.01599	
6.61	8.05109	
6.62	8.10567	
6.63	8.17917	
6.64	8.27086	
6.65	8.37984	
6.66	8.505	
6.67	8.6451	
6.68	8.79873	
6.69	8.96437	
6.7	9.14036	
6.71	9.32493	
6.72	9.51625	
6.73	9.71241	
6.74	9.91143	
6.75	10.1113	
6.76	10.3101	
6.77	10.5058	
6.78	10.6965	
6.79	10.8802	
6.8	11.0551	
6.81	11.2194	
6.82	11.3716	
6.83	11.5101	
6.84	11.6334	
6.85	11.7405	
6.86	11.8301	
6.87	11.9015	
6.88	11.9539	
6.89	11.9868	
6.9	11.9998	
6.91	11.9928	
6.92	11.9659	
6.93	11.9194	
6.94	11.8537	
6.95	11.7694	
6.96	11.6675	
6.97	11.549	
6.98	11.4149	
6.99	11.2667	
7	11.1059	
7.01	10.934	
7.02	10.7528	
7.03	10.564	
7.04	10.3696	
7.05	10.1716	
7.06	9.97179	
7.07	9.77228	
7.08	9.57505	
7.09	9.38207	
7.1	9.19526	
7.11	9.01649	
7.12	8.84755	
7.13	8.69012	
7.14	8.54578	
7.15	8.41597	
7.16	8.30199	
7.17	8.20498	
7.18	8.12589	
7.19	8.06554	
7.2	8.02451	
7.21	8.00322	
7.22	8.00189	
7.23	8.02051	
7.24	8.05892	
7.25	8.11672	
7.26	8.19333	
7.27	8.288	
7.28	8.39978	
7.29	8.52754	
7.3	8.67002	
7.31	8.82578	
7.32	8.99328	
7.33	9.17083	
7.34	9.35667	
7.35	9.54894	
7.36	9.74571	
7.37	9.94503	
7.38	10.1449	
7.39	10.3433	
7.4	10.5383	
7.41	10.7279	
7.42	10.9102	
7.43	11.0835	
7.44	11.2459	
7.45	11.3959	
7.46	11.5319	
7.47	11.6526	
7.48	11.7568	
7.49	11.8434	
7.5	11.9117	
7.51	11.9608	
7.52	11.9903	
7.53	12	
7.54	11.9897	
7.55	11.9594	
7.56	11.9096	
7.57	11.8408	
7.58	11.7535	
7.59	11.6487	
7.6	11.5275	
7.61	11.3909	
7.62	11.2405	
7.63	11.0777	
7.64	10.9041	
7.65	10.7215	
7.66	10.5317	
7.67	10.3366	
7.68	10.1381	
7.69	9.93818	
7.7	9.73892	
7.71	9.54226	
7.72	9.35018	
7.73	9.1646	
7.74	8.98736	
7.75	8.82024	
7.76	8.6649	
7.77	8.52291	
7.78	8.39568	
7.79	8.28447	
7.8	8.19041	
7.81	8.11442	
7.82	8.05728	
7.83	8.01955	
7.84	8.0016	
7.85	8.00362	
7.86	8.02559	
7.87	8.06729	
7.88	8.1283	
7.89	8.20801	
7.9	8.30562	
7.91	8.42017	
7.92	8.5505	
7.93	8.69531	
7.94	8.85316	
7.95	9.02247	
7.96	9.20154	
7.97	9.38859	
7.98	9.58175	
7.99	9.77909	
8	9.97864	
8.01	10.1784	
8.02	10.3764	
8.03	10.5706	
8.04	10.7591	
8.05	10.94	
8.06	11.1116	
8.07	11.272	
8.08	11.4197	
8.09	11.5533	
8.1	11.6713	
8.11	11.7726	
8.12	11.8562	
8.13	11.9213	
8.14	11.9671	
8.15	11.9934	
8.16	11.9996	
8.17	11.986	
8.18	11.9524	
8.19	11.8994	
8.2	11.8274	
8.21	11.7371	
8.22	11.6295	
8.23	11.5055	
8.24	11.3666	
8.25	11.214	
8.26	11.0492	
8.27	10.874	
8.28	10.6901	
8.29	10.4992	
8.3	10.3034	
8.31	10.1045	
8.32	9.90459	
8.33	9.70562	
8.34	9.5096	
8.35	9.31848	
8.36	9.13417	
8.37	8.95851	
8.38	8.79326	
8.39	8.64006	
8.4	8.50045	
8.41	8.37583	
8.42	8.26743	
8.43	8.17635	
8.44	8.10348	
8.45	8.04957	
8.46	8.01514	
8.47	8.00054	
8.48	8.00593	
8.49	8.03123	
8.5	8.07621	
8.51	8.14041	
8.52	8.22319	
8.53	8.32372	
8.54	8.44101	
8.55	8.57387	
8.56	8.72097	
8.57	8.88086	
8.58	9.05193	
8.59	9.23248	
8.6	9.42069	
8.61	9.61469	
8.62	9.81254	
8.63	10.0123	
8.64	10.2119	
8.65	10.4093	
8.66	10.6027	
8.67	10.7901	
8.68	10.9696	
8.69	11.1394	
8.7	11.2978	
8.71	11.4432	
8.72	11.5742	
8.73	11.6895	
8.74	11.7879	
8.75	11.8685	
8.76	11.9303	
8.77	11.9729	
8.78	11.9958	
8.79	11.9987	
8.8	11.9817	
8.81	11.9449	
8.82	11.8886	
8.83	11.8134	
8.84	11.7202	
8.85	11.6097	
8.86	11.4832	
8.87	11.3419	
8.88	11.1871	
8.89	11.0205	
8.9	10.8437	
8.91	10.6584	
8.92	10.4666	
8.93	10.2701	
8.94	10.0709	
8.95	9.87102	
8.96	9.67241	
8.97	9.47708	
8.98	9.28698	
8.99	9.10399	
9	8.92996	
9.01	8.76662	
9.02	8.61561	
9.03	8.47842	
9.04	8.35644	
9.05	8.25088	
9.06	8.1628	
9.07	8.09308	
9.08	8.04241	
9.09	8.01129	
9.1	8.00005	
9.11	8.00879	
9.12	8.03743	
9.13	8.08568	
9.14	8.15305	
9.15	8.23888	
9.16	8.3423	
9.17	8.46229	
9.18	8.59764	
9.19	8.747	
9.2	8.90888	
9.21	9.08167	
9.22	9.26363	
9.23	9.45295	
9.24	9.64773	
9.25	9.84603	
9.26	10.0459	
9.27	10.2453	
9.28	10.4422	
9.29	10.6347	
9.3	10.8209	
9.31	10.9989	
9.32	11.1668	
9.33	11.3232	
9.34	11.4663	
9.35	11.5947	
9.36	11.7073	
9.37	11.8027	
9.38	11.8802	
9.39	11.9389	
9.4	11.9782	
9.41	11.9977	
9.42	11.9973	
9.43	11.9769	
9.44	11.9367	
9.45	11.8773	
9.46	11.799	
9.47	11.7028	
9.48	11.5896	
9.49	11.4604	
9.5	11.3167	
9.51	11.1599	
9.52	10.9914	
9.53	10.8131	
9.54	10.6266	
9.55	10.4338	
9.56	10.2368	
9.57	10.0373	
9.58	9.83749	
9.59	9.6393	
9.6	9.44471	
9.61	9.25567	
9.62	9.07406	
9.63	8.90171	
9.64	8.74033	
9.65	8.59154	
9.66	8.45682	
9.67	8.33752	
9.68	8.23483	
9.69	8.14978	
9.7	8.08321	
9.71	8.0358	
9.72	8.00801	
9.73	8.00012	
9.74	8.01222	
9.75	8.04418	
9.76	8.09568	
9.77	8.16621	
9.78	8.25506	
9.79	8.36134	
9.8	8.484	
9.81	8.6218	
9.82	8.77338	
9.83	8.93721	
9.84	9.11166	
9.85	9.29499	
9.86	9.48536	
9.87	9.68087	
9.88	9.87957	
9.89	10.0795	
9.9	10.2786	
9.91	10.4749	
9.92	10.6665	
9.93	10.8514	
9.94	11.0278	
9.95	11.194	
9.96	11.3482	
9.97	11.4889	
9.98	11.6148	
9.99	11.7245	
10	11.817	
