3.14	11.9997
3.15	11.9929
3.16	11.9662
3.17	11.9198
3.18	11.8543
3.19	11.7702
3.2	11.6684
3.21	11.55
3.22	11.4161
3.23	11.268
3.24	11.1073
3.25	10.9355
3.26	10.7543
3.27	10.5656
3.28	10.3713
3.29	10.1732
3.3	9.97345
3.31	9.77393
3.32	9.57667
3.33	9.38364
3.34	9.19677
3.35	9.01793
3.36	8.8489
3.37	8.69137
3.38	8.54691
3.39	8.41698
3.4	8.30286
3.41	8.2057
3.42	8.12646
3.43	8.06595
3.44	8.02476
3.45	8.00331
3.46	8.0018
3.47	8.02027
3.48	8.05851
3.49	8.11615
3.5	8.19262
3.51	8.28714
3.52	8.39878
3.53	8.52641
3.54	8.66877
3.55	8.82443
3.56	8.99184
3.57	9.16932
3.58	9.3551
3.59	9.54733
3.6	9.74407
3.61	9.94338
3.62	10.1432
3.63	10.3417
3.64	10.5367
3.65	10.7264
3.66	10.9088
3.67	11.0821
3.68	11.2446
3.69	11.3947
3.7	11.5308
3.71	11.6517
3.72	11.756
3.73	11.8428
3.74	11.9112
3.75	11.9605
3.76	11.9902
3.77	12
3.78	11.9898
3.79	11.9598
3.8	11.9101
3.81	11.8414
3.82	11.7543
3.83	11.6497
3.84	11.5285
3.85	11.3921
3.86	11.2418
3.87	11.0791
3.88	10.9056
3.89	10.7231
3.9	10.5333
3.91	10.3382
3.92	10.1397
3.93	9.93983
3.94	9.74055
3.95	9.54387
3.96	9.35174
3.97	9.16609
3.98	8.98877
3.99	8.82156
4	8.66612
4.01	8.52401
4.02	8.39665
4.03	8.28531
4.04	8.1911
4.05	8.11496
4.06	8.05766
4.07	8.01977
4.08	8.00166
4.09	8.00351
4.1	8.02532
4.11	8.06686
4.12	8.12771
4.13	8.20727
4.14	8.30474
4.15	8.41915
4.16	8.54936
4.17	8.69406
4.18	8.85181
4.19	9.02103
4.2	9.20003
4.21	9.38702
4.22	9.58014
4.23	9.77746
4.24	9.977
4.25	10.1768
4.26	10.3748
4.27	10.569
4.28	10.7576
4.29	10.9386
4.3	11.1102
4.31	11.2708
4.32	11.4186
4.33	11.5523
4.34	11.6704
4.35	11.7719
4.36	11.8556
4.37	11.9208
4.38	11.9669
4.39	11.9932
4.4	11.9997
4.41	11.9862
4.42	11.9528
4.43	11.8999
4.44	11.828
4.45	11.7379
4.46	11.6304
4.47	11.5066
4.48	11.3678
4.49	11.2153
4.5	11.0506
4.51	10.8755
4.52	10.6916
4.53	10.5008
4.54	10.305
4.55	10.1061
4.56	9.90622
4.57	9.70724
4.58	9.51119
4.59	9.32002
4.6	9.13564
4.61	8.95991
4.62	8.79456
4.63	8.64126
4.64	8.50153
4.65	8.37678
4.66	8.26824
4.67	8.17701
4.68	8.10399
4.69	8.04992
4.7	8.01533
4.71	8.00057
4.72	8.00579
4.73	8.03093
4.74	8.07575
4.75	8.1398
4.76	8.22243
4.77	8.32282
4.78	8.43997
4.79	8.57271
4.8	8.71971
4.81	8.8795
4.82	9.05049
4.83	9.23096
4.84	9.41912
4.85	9.61308
4.86	9.81091
4.87	10.0106
4.88	10.2102
4.89	10.4077
4.9	10.6012
