1.92	-3.8972	0.810255
1.93	-3.88601	0.628221
1.94	-3.88678	0.44812
1.95	-3.89965	0.269412
1.96	-3.92466	0.0915435
1.97	-3.96181	-0.0860406
1.98	-4.01103	-0.263885
1.99	-4.07218	-0.442512
2	-4.14507	-0.622411
2.01	-4.22943	-0.804031
2.02	-4.32498	-0.987774
2.03	-4.43138	-1.17399
2.04	-4.54825	-1.36297
2.05	-4.67517	-1.55497
2.06	-4.81172	-1.75016
2.07	-4.95744	-1.94869
2.08	-5.11186	-2.15063
2.09	-5.27449	-2.35602
2.1	-5.44483	-2.56485
2.11	-5.62238	-2.77708
2.12	-5.8066	-2.9926
2.13	-5.997	-3.2113
2.14	-6.19303	-3.43301
2.15	-6.39417	-3.65755
2.16	-6.59987	-3.88471
2.17	-6.80962	-4.11424
2.18	-7.02286	-4.34588
2.19	-7.23907	-4.57935
2.2	-7.4577	-4.81436
2.21	-7.67821	-5.05058
2.22	-7.90008	-5.28769
2.23	-8.12277	-5.52535
2.24	-8.34575	-5.7632
2.25	-8.5685	-6.0009
2.26	-8.7905	-6.23806
2.27	-9.01122	-6.47432
2.28	-9.23016	-6.70931
2.29	-9.44683	-6.94263
2.3	-9.66071	-7.17391
2.31	-9.87133	-7.40277
2.32	-10.0782	-7.62883
2.33	-10.2809	-7.85169
2.34	-10.4789	-8.07099
2.35	-10.6718	-8.28636
2.36	-10.8591	-8.49742
2.37	-11.0405	-8.70381
2.38	-11.2155	-8.90517
2.39	-11.3838	-9.10116
2.4	-11.5449	-9.29144
2.41	-11.6984	-9.47568
2.42	-11.8442	-9.65355
2.43	-11.9817	-9.82475
2.44	-12.1108	-9.98899
2.45	-12.231	-10.146
2.46	-12.3422	-10.2954
2.47	-12.4441	-10.4371
2.48	-12.5364	-10.5708
2.49	-12.6189	-10.6962
2.5	-12.6915	-10.8132
2.51	-12.7539	-10.9215
2.52	-12.806	-11.0209
2.53	-12.8476	-11.1114
2.54	-12.8786	-11.1928
2.55	-12.899	-11.2648
2.56	-12.9087	-11.3275
2.57	-12.9076	-11.3808
2.58	-12.8957	-11.4245
2.59	-12.8729	-11.4586
2.6	-12.8394	-11.4831
2.61	-12.795	-11.498
2.62	-12.74	-11.5032
2.63	-12.6743	-11.4989
2.64	-12.5981	-11.4849
2.65	-12.5115	-11.4615
2.66	-12.4146	-11.4287
2.67	-12.3076	-11.3866
2.68	-12.1907	-11.3353
2.69	-12.064	-11.2749
2.7	-11.9278	-11.2056
2.71	-11.7824	-11.1277
2.72	-11.6279	-11.0412
2.73	-11.4646	-10.9464
2.74	-11.2929	-10.8435
2.75	-11.1131	-10.7327
2.76	-10.9254	-10.6145
2.77	-10.7302	-10.4889
2.78	-10.5278	-10.3563
2.79	-10.3187	-10.217
2.8	-10.1031	-10.0714
2.81	-9.88146	-9.91975
2.82	-9.65419	-9.76244
2.83	-9.42167	-9.59982
2.84	-9.18433	-9.43228
2.85	-8.94256	-9.2602
2.86	-8.69681	-9.08399
2.87	-8.44749	-8.90405
2.88	-8.19505	-8.72082
2.89	-7.93991	-8.53473
2.9	-7.68251	-8.34621
2.91	-7.42329	-8.15571
2.92	-7.16269	-7.96369
2.93	-6.90114	-7.77062
2.94	-6.63907	-7.57695
2.95	-6.37689	-7.38318
2.96	-6.11504	-7.18978
2.97	-5.85391	-6.99723
2.98	-5.59391	-6.80603
2.99	-5.33541	-6.61667
3	-5.0788	-6.42964
3.01	-4.82443	-6.24545
3.02	-4.57263	-6.06459
3.03	-4.32373	-5.88758
3.04	-4.07801	-5.71491
3.05	-3.83576	-5.54709
3.06	-3.5972	-5.38463
3.07	-3.36256	-5.22803
3.08	-3.13201	-5.07779
3.09	-2.90569	-4.93442
3.1	-2.6837	-4.79841
3.11	-2.46611	-4.67027
3.12	-2.25291	-4.55046
3.13	-2.04408	-4.43948
3.14	-1.83953	-4.33779
3.15	-1.6391	-4.24583
3.16	-1.44258	-4.16403
3.17	-1.24973	-4.0928
3.18	-1.06021	-4.03251
3.19	-0.87365	-3.9835
3.2	-0.689625	-3.94605
3.21	-0.507661	-3.9204
3.22	-0.327248	-3.90675
3.23	-0.147848	-3.9052
3.24	0.0310913	-3.91582
3.25	0.210126	-3.93861
3.26	0.389805	-3.97348
3.27	0.570654	-4.02031
3.28	0.753168	-4.0789
3.29	0.937805	-4.14899
3.3	1.12497	-4.23028
3.31	1.31502	-4.32244
3.32	1.50826	-4.42509
3.33	1.70493	-4.53782
3.34	1.90522	-4.66019
3.35	2.10926	-4.79175
3.36	2.31714	-4.93203
3.37	2.52888	-5.08055
3.38	2.74447	-5.23681
3.39	2.96386	-5.40031
3.4	3.18694	-5.57055
3.41	3.41357	-5.747
3.42	3.64358	-5.92915
3.43	3.87678	-6.11649
3.44	4.11293	-6.30848
3.45	4.35178	-6.50461
